Image_file,set,treatment,plant,rep,leaf,petioleLength,bladeLength,bladeWidth,bladeArea,bladePerimeter,bladeCircularity,,
2016moreSASmut_exp6014.tif (blue),F,shade,npr4,3,4,12.191,15.247,10.95,131.127,53.763,0.57,,
2016moreSASmut_exp6014.tif (blue),F,shade,npr4,3,5,15.653,18.553,10.459,152.396,60.537,0.523,,
2016moreSASmut_exp6014.tif (blue),F,shade,npr4,3,6,14.37,19.53,9.622,147.593,62.23,0.479,,
2016moreSASmut_exp6014.tif (blue),F,shade,npr4,3,7,16.396,24.331,12.208,233.293,78.063,0.481,,
2016moreSASmut_exp6014.tif (blue),F,shade,npr4,3,8,14.883,24.271,12.203,232.62,77.385,0.488,,
2016moreSASmut_exp6014.tif (blue),F,shade,npr4,3,9,11.937,26.629,12.38,258.917,85.683,0.443,,
2016moreSASmut_exp6014.tif (blue),F,shade,npr4,3,10,10.46,26.993,12.673,268.663,88.561,0.43,,
2016moreSASmut_exp6014.tif (blue),F,shade,npr4,3,11,4.791,24.222,10.357,197.03,76.369,0.425,,
2016moreSASmut_exp6014.tif (blue),F,shade,npr4,3,12,3.314,23.829,9.873,184.781,81.957,0.346,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,1,1,7.45,9.017,7.983,56.534,34.967,0.581,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,1,2,3.504,7.366,6.698,38.753,43.857,0.253,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,1,3,11.017,14.661,11.912,137.163,54.187,0.587,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,1,4,11.137,16.536,12.747,165.539,62.653,0.53,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,1,5,12.752,20.37,13.459,215.328,70.612,0.543,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,1,6,12.081,19.469,13.348,204.104,68.834,0.541,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,1,7,10.834,19.662,11.946,184.469,74.422,0.419,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,1,8,8.616,21.954,13.289,229.13,74.676,0.516,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,1,9,6.282,20.775,12.299,200.682,70.104,0.513,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,1,10,3.958,19.222,10.421,157.324,65.786,0.457,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,1,11,0.981,17.671,10.072,139.788,59.69,0.493,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,2,1,4.037,8.65,7.919,53.797,34.121,0.581,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,2,2,8.403,11.976,10.216,96.089,48.091,0.522,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,2,3,8.244,14.071,11.483,126.903,51.731,0.596,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,2,4,9.562,15.093,11.594,137.428,54.356,0.585,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,2,5,4.979,17.111,11.098,149.143,56.981,0.577,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,2,6,8.896,19.031,11.972,178.953,63.669,0.555,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,2,7,5.872,19.879,12.685,198.059,68.326,0.533,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,2,8,3.704,16.527,9.905,128.575,54.864,0.537,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,2,9,1.737,15.986,9.518,119.502,54.017,0.515,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,3,2,5.229,6.162,5.554,26.88,26.162,0.494,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,3,3,8.432,11.759,10.335,95.453,46.228,0.561,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,3,4,7.122,12.353,10.682,103.641,48.853,0.546,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,3,5,8.658,12.949,10.345,105.206,50.885,0.511,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,3,6,7.547,15.113,9.714,115.308,53.34,0.509,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,3,7,8.393,17.179,11.913,160.738,60.706,0.548,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,3,8,7.283,19.177,12.356,186.105,67.564,0.512,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,3,9,4.591,18.41,11.142,161.098,64.177,0.492,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,3,10,2.335,18.212,10.266,146.842,61.637,0.486,,
2016moreSASmut_exp6015.tif (blue),F,shade,NahG,3,11,0.849,17.025,8.769,117.247,55.626,0.476,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,1,1,3.751,6.272,4.414,21.747,22.267,0.551,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,1,2,4.486,6.658,3.908,20.437,21.759,0.542,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,1,3,6.146,9.577,6.849,51.512,34.205,0.553,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,1,4,5.973,9.363,7.221,53.097,34.29,0.567,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,1,5,4.67,11.097,6.832,59.546,37.338,0.537,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,1,6,2.051,8.707,5.915,40.453,31.242,0.521,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,2,1,5.527,6.976,5.529,30.292,27.347,0.509,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,2,2,6.687,8.604,7.117,48.095,33.867,0.527,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,2,3,8.202,10.684,8.043,67.486,48.768,0.357,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,2,4,11.315,12.18,10.766,102.991,51.562,0.487,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,2,5,9.401,15.858,11.206,139.564,56.219,0.555,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,2,6,5.787,11.771,8.422,77.862,42.672,0.537,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,2,7,10.062,20.757,12.307,200.634,70.019,0.514,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,2,8,6.066,20.373,12.102,193.641,66.633,0.548,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,2,9,4.135,18.949,11.651,173.394,64.855,0.518,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,2,10,0.777,17.398,9.735,133.014,58.505,0.488,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,3,1,3.666,5.637,4.861,21.518,22.521,0.533,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,3,2,4.944,7.951,6.512,40.665,29.041,0.606,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,3,3,5.544,8.702,6.969,47.627,31.919,0.587,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,3,4,5.299,9.793,7.077,54.437,35.729,0.536,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,3,5,6.058,10.519,7.912,65.371,38.777,0.546,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,3,6,3.905,10.916,6.373,54.634,36.407,0.518,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,3,7,2.128,9.224,5.806,42.064,31.919,0.519,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,4,1,4.144,4.866,4.222,16.134,24.299,0.343,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,4,2,5.335,7.575,5.221,31.063,26.077,0.574,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,4,3,7.432,10.103,7.638,60.606,37.592,0.539,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,4,4,8.751,11.34,8.079,71.955,40.555,0.55,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,4,5,8.281,11.767,8.498,78.536,41.741,0.566,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,4,6,9.961,13.433,9.412,99.299,47.752,0.547,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,4,7,8.365,14.803,9.834,114.326,51.477,0.542,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,4,8,5.31,14.209,9.183,102.484,48.768,0.541,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,4,9,2.761,13.303,8.278,86.493,45.043,0.536,,
2016moreSASmut_exp6016.tif (blue),F,shade,npr1,4,10,0.86,10.904,6.545,56.054,37.592,0.498,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,1,1,5.064,7.481,6.035,35.461,28.363,0.554,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,1,2,3.056,6.597,5.751,29.797,25.739,0.565,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,1,3,8.54,10.062,5.702,45.061,32.183,0.547,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,1,4,7.16,13.18,10.051,104.05,52.493,0.475,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,1,5,8.847,14.005,9.821,108.027,63.415,0.338,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,1,6,9.632,18.049,10.662,151.148,66.971,0.423,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,1,7,10.614,20.131,11.115,175.733,67.818,0.48,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,1,8,5.275,23.403,12.05,221.498,82.635,0.408,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,1,9,6.498,27.128,12.484,265.991,86.699,0.445,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,1,10,2.924,24.51,10.19,196.159,76.2,0.425,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,1,11,1.926,22.524,9.45,167.182,69.427,0.436,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,2,1,6.387,8.367,4.974,32.683,40.979,0.245,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,2,2,5.427,8.364,6.076,39.914,29.887,0.562,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,2,3,10.333,14.552,8.456,96.65,49.276,0.5,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,2,4,10.895,16.49,11.098,143.731,57.658,0.543,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,2,5,12.335,19.454,10.776,164.645,61.807,0.542,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,2,6,17.224,22.519,12.477,220.681,71.374,0.544,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,2,7,12.352,25.308,12.892,256.249,80.772,0.494,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,2,8,11.665,25.5,13.035,261.066,84.497,0.459,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,2,9,7.531,27.181,12.187,260.17,86.275,0.439,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,2,10,6.98,25.854,11.199,227.406,84.328,0.402,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,2,11,3.202,30.309,11.11,264.476,97.197,0.352,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,2,12,4.446,23.502,8.999,166.105,74.168,0.379,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,3,1,2.879,7.182,6.328,35.695,28.025,0.571,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,3,2,2.246,7.253,4.701,26.776,35.391,0.269,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,3,3,5.556,10.204,7.635,61.19,37.507,0.547,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,3,4,7.946,12.701,9.716,96.916,46.143,0.572,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,3,5,7.957,20.288,11.601,184.846,65.532,0.541,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,3,6,9.722,23.358,10.215,187.396,80.095,0.367,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,3,7,8.593,24.494,11.676,224.629,79.671,0.445,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,3,8,9.727,26.414,13.169,273.202,85.852,0.466,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,3,9,6.423,26.056,10.957,224.225,83.989,0.399,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,3,10,3.516,25.652,10.703,215.639,78.74,0.437,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,3,11,0.578,23.353,8.345,153.048,71.797,0.373,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,4,1,5.421,7.153,6.313,35.468,27.432,0.592,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,4,2,6.166,8.287,6.099,39.695,29.464,0.575,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,4,3,10.106,12.136,8.541,81.407,42.503,0.566,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,4,4,11.736,14.001,9.085,99.905,48.006,0.545,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,4,5,8.926,18.403,9.639,139.312,61.891,0.457,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,4,6,13.779,19.09,10.502,157.455,62.907,0.5,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,4,7,10.778,19.864,11.022,171.955,64.685,0.516,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,4,8,10.856,23.602,11.412,211.555,75.946,0.461,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,4,9,9.771,21.753,10.777,184.116,70.443,0.466,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,4,10,6.657,20.6,9.952,161.014,66.294,0.46,,
2016moreSASmut_exp6017.tif (blue),F,shade,npr2/3/4,4,11,3.143,20.509,9.143,147.267,66.887,0.414,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,1,1,4.669,8.568,7.541,50.751,32.935,0.588,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,1,2,5.994,8.054,7.348,46.482,33.105,0.533,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,1,3,8.93,13.157,10.715,110.717,49.191,0.575,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,1,4,9.54,15.328,11.973,144.143,55.626,0.585,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,1,5,11.976,17.926,11.291,158.962,59.944,0.556,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,1,6,9.253,19.055,11.464,171.566,61.468,0.571,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,1,7,7.047,18.455,11.797,171,63.415,0.534,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,1,8,5.051,16.91,10.937,145.251,58.759,0.529,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,1,9,2.177,18.309,11.179,160.745,63.585,0.5,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,2,1,5.2,6.449,5.857,29.668,25.569,0.57,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,2,2,3.559,6.433,3.763,19.011,23.537,0.431,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,2,3,10.607,11.19,10.131,89.03,43.434,0.593,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,2,4,10.561,13.451,11.241,118.754,49.953,0.598,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,2,5,8.451,14.406,10.685,120.898,51.731,0.568,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,2,6,8.495,17.623,12.172,168.478,61.976,0.551,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,2,7,8.188,17.567,11.101,153.165,60.621,0.524,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,2,8,5.524,17.479,10.469,143.722,57.065,0.555,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,2,9,2.553,14.371,8.466,95.557,50.631,0.468,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,2,10,1.377,11.026,7.178,62.158,38.862,0.517,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,3,1,5.678,8.382,5.791,38.124,34.629,0.4,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,3,2,4.984,8.034,7.202,45.443,30.903,0.598,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,3,3,8.46,12.73,11.652,116.493,50.377,0.577,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,3,4,9.794,13.308,9.065,94.745,46.397,0.553,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,3,5,11.545,13.921,11.964,130.813,55.287,0.538,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,3,6,9.555,17.774,12.777,178.362,66.04,0.514,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,3,7,12.943,18.775,14.561,214.718,69.173,0.564,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,3,8,12.111,23.074,14.958,271.064,80.518,0.525,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,3,9,8.213,20.448,13.21,212.15,73.152,0.498,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,3,10,6.447,23.877,12.213,229.028,83.735,0.41,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,3,11,4.013,23.594,12.084,223.924,76.962,0.475,,
2016moreSASmut_exp6018.tif (blue),F,shade,sid1,3,12,1.203,22.682,11.298,201.263,72.813,0.477,,
2016moreSASmut_exp6018.tif (blue),F,shade,npr2/3/4,4,1,6.259,8.561,8.434,56.708,34.375,0.603,,
2016moreSASmut_exp6018.tif (blue),F,shade,npr2/3/4,4,2,6.651,8.756,8.442,58.059,34.713,0.605,,
2016moreSASmut_exp6018.tif (blue),F,shade,npr2/3/4,4,3,7.152,10.351,8.173,66.444,41.487,0.485,,
2016moreSASmut_exp6018.tif (blue),F,shade,npr2/3/4,4,4,12.604,16.589,13.078,170.39,62.484,0.548,,
2016moreSASmut_exp6018.tif (blue),F,shade,npr2/3/4,4,5,13.682,18.659,13.779,201.921,66.379,0.576,,
2016moreSASmut_exp6018.tif (blue),F,shade,npr2/3/4,4,6,14.153,18.436,12.286,177.896,65.278,0.525,,
2016moreSASmut_exp6018.tif (blue),F,shade,npr2/3/4,4,7,12.371,22.321,13.833,242.5,75.269,0.538,,
2016moreSASmut_exp6018.tif (blue),F,shade,npr2/3/4,4,8,8.754,21.484,14.218,239.906,77.724,0.499,,
2016moreSASmut_exp6018.tif (blue),F,shade,npr2/3/4,4,9,6.883,23.51,14.39,265.72,88.053,0.431,,
2016moreSASmut_exp6018.tif (blue),F,shade,npr2/3/4,4,10,4.842,22.09,12.942,224.526,74.761,0.505,,
2016moreSASmut_exp6018.tif (blue),F,shade,npr2/3/4,4,11,1.713,18.998,11.495,171.512,66.04,0.494,,
2016moreSASmut_exp7001.tif (blue),G,sun,Col,1,1,6.251,6.792,6.394,34.109,27.093,0.584,,
2016moreSASmut_exp7001.tif (blue),G,sun,Col,1,2,5.955,7.016,6.543,36.057,28.109,0.573,,
2016moreSASmut_exp7001.tif (blue),G,sun,Col,1,3,8.227,10.398,9.138,74.622,51.985,0.347,,
2016moreSASmut_exp7001.tif (blue),G,sun,Col,1,4,9.764,13.874,12.131,132.193,60.029,0.461,,
2016moreSASmut_exp7001.tif (blue),G,sun,Col,1,5,10.155,14.381,10.687,120.706,54.356,0.513,,
2016moreSASmut_exp7001.tif (blue),G,sun,Col,1,6,9.279,17.178,12.59,169.856,61.383,0.566,,
2016moreSASmut_exp7001.tif (blue),G,sun,Col,1,7,6.839,18.674,10.855,159.211,61.553,0.528,,
2016moreSASmut_exp7001.tif (blue),G,sun,Col,1,8,4.112,14.609,9.539,109.448,51.731,0.514,,
2016moreSASmut_exp7001.tif (blue),G,sun,Col,2,1,4.502,6.118,5.664,27.213,24.13,0.587,,
2016moreSASmut_exp7001.tif (blue),G,sun,Col,2,2,3.677,5.546,5.055,22.018,21.759,0.584,,
2016moreSASmut_exp7001.tif (blue),G,sun,Col,2,3,6.185,9.651,7.453,56.487,65.617,0.165,,
2016moreSASmut_exp7001.tif (blue),G,sun,Col,2,4,8.14,12.9,10.976,111.202,48.853,0.586,,
2016moreSASmut_exp7001.tif (blue),G,sun,Col,2,5,9.468,15.667,11.888,146.276,56.642,0.573,,
2016moreSASmut_exp7001.tif (blue),G,sun,Col,2,6,10.809,18.776,12.498,184.302,73.491,0.429,,
2016moreSASmut_exp7001.tif (blue),G,sun,Col,2,7,8.942,18.478,11.936,173.229,65.871,0.502,,
2016moreSASmut_exp7001.tif (blue),G,sun,Col,2,8,5.955,17.093,9.296,124.801,55.711,0.505,,
2016moreSASmut_exp7001.tif (blue),G,sun,Col,2,9,3.202,16.488,8.03,103.985,53.255,0.461,,
2016moreSASmut_exp7001.tif (blue),G,sun,Col,2,10,0.874,13.212,6.743,69.973,42.757,0.481,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,1,1,3.578,6.766,5.283,28.073,37.846,0.246,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,1,2,4.772,7.276,6.615,37.797,28.702,0.577,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,1,3,7.631,12.785,10.025,100.658,46.905,0.575,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,1,4,8.105,13.08,10.835,111.313,50.292,0.553,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,1,5,10.707,17.29,11.938,162.12,61.129,0.545,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,1,6,7.204,18.427,12.083,174.872,70.697,0.44,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,1,7,8.234,18.341,11.495,165.58,63.923,0.509,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,1,8,7.295,21.087,12.291,203.552,75.015,0.455,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,1,9,3.945,19.08,10.703,160.392,63.246,0.504,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,1,10,2.927,18.326,10.805,155.521,63.669,0.482,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,2,1,5.606,8.27,7.492,48.665,33.02,0.561,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,2,2,4.917,7.557,6.87,40.779,30.565,0.549,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,2,3,8.07,12.91,10.661,108.093,51.308,0.516,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,2,4,9.838,15.565,11.773,143.924,56.388,0.569,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,2,5,9.371,15.854,11.582,144.213,58.674,0.526,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,2,6,11.471,13.538,12.626,134.247,62.823,0.427,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,2,7,9.295,20.525,12.206,196.761,68.58,0.526,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,2,8,8.713,18.594,12.307,179.736,66.802,0.506,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,2,9,5.515,18.255,10.433,149.58,61.299,0.5,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,2,10,2.465,16.397,9.082,116.955,54.864,0.488,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,2,11,0.725,14.991,8.069,95.009,50.461,0.469,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,3,1,3.496,6.573,5.597,28.891,26.501,0.517,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,3,2,4.21,8.255,7.23,46.876,32.597,0.554,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,3,3,7.508,12.465,11.33,110.919,55.372,0.455,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,3,4,7.296,12.763,10.972,109.987,48.768,0.581,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,3,5,8.767,13.919,11.427,124.924,56.388,0.494,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,3,6,9.065,17.549,12.657,174.458,61.891,0.572,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,3,7,8.38,19.572,12.292,188.949,69.85,0.487,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,3,8,5.615,18.133,10.361,147.555,62.399,0.476,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,3,9,2.601,15.442,9.386,113.837,53.086,0.508,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,3,10,1.54,13.875,8.66,94.367,50.123,0.472,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,4,1,4.631,6.736,6.056,32.041,27.347,0.538,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,4,2,5.897,6.734,3.997,21.14,30.565,0.284,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,4,3,7.672,10.822,9.297,79.021,41.148,0.586,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,4,4,9.769,14.455,11.635,132.089,54.271,0.564,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,4,5,10.012,15.506,11.645,141.824,56.049,0.567,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,4,6,8.799,14.041,10.626,117.186,51.985,0.545,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,4,7,8.568,18.198,11.682,166.962,63.923,0.513,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,4,8,6.46,17.976,11.152,157.457,62.23,0.511,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,4,9,4.359,16.356,9.229,118.555,54.864,0.495,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,4,10,2.167,13.49,7.828,82.942,46.059,0.491,,
2016moreSASmut_exp7002_sid2.tif (blue),G,sun,sid2,4,11,0.229,13.801,7.187,77.894,46.059,0.461,,
2016moreSASmut_exp7003.tif (blue),G,sun,npr3/4,1,1,5.375,6.237,5.42,26.548,31.073,0.346,,
2016moreSASmut_exp7003.tif (blue),G,sun,npr3/4,1,2,6.37,8.391,7.718,50.865,37.761,0.448,,
2016moreSASmut_exp7003.tif (blue),G,sun,npr3/4,1,3,10.274,14.635,10.889,125.165,53.171,0.556,,
2016moreSASmut_exp7003.tif (blue),G,sun,npr3/4,1,4,11.046,17.089,14.581,195.699,65.447,0.574,,
2016moreSASmut_exp7003.tif (blue),G,sun,npr3/4,1,5,13.187,21.501,13.98,236.089,74.676,0.532,,
2016moreSASmut_exp7003.tif (blue),G,sun,npr3/4,1,6,14.526,22.627,14.856,264.001,78.74,0.535,,
2016moreSASmut_exp7003.tif (blue),G,sun,npr3/4,1,7,11.371,24.94,13.062,255.847,80.01,0.502,,
2016moreSASmut_exp7003.tif (blue),G,sun,npr3/4,1,8,11.015,24.291,14.102,269.037,82.719,0.494,,
2016moreSASmut_exp7003.tif (blue),G,sun,npr3/4,1,9,8.024,19.194,7.719,116.36,60.537,0.399,,
2016moreSASmut_exp7003.tif (blue),G,sun,npr3/4,1,10,5.338,22.199,10.226,178.297,69.596,0.463,,
