"","setfiles","variable","value","treatment","promoter","line","date.time","ZT"
"5762","exp6254","exp6_set2_shade_plate3_YUC9_line3_rep2",5.39145996896195e-05,"shade","YUC9","line3",2016-07-06 02:26:00,44.4333333333333
"5763","exp6255","exp6_set2_shade_plate3_YUC9_line3_rep2",7.25288567302584e-05,"shade","YUC9","line3",2016-07-06 02:41:00,44.6833333333333
"5764","exp6256","exp6_set2_shade_plate3_YUC9_line3_rep2",8.20628953768221e-05,"shade","YUC9","line3",2016-07-06 02:56:00,44.9333333333333
"5765","exp6257","exp6_set2_shade_plate3_YUC9_line3_rep2",0.000102379267545416,"shade","YUC9","line3",2016-07-06 03:11:00,45.1833333333333
"5766","exp6258","exp6_set2_shade_plate3_YUC9_line3_rep2",9.82933162383404e-05,"shade","YUC9","line3",2016-07-06 03:26:00,45.4333333333333
"5767","exp6259","exp6_set2_shade_plate3_YUC9_line3_rep2",0.000102379267545416,"shade","YUC9","line3",2016-07-06 03:41:00,45.6833333333333
"5768","exp6260","exp6_set2_shade_plate3_YUC9_line3_rep2",5.91356960200073e-05,"shade","YUC9","line3",2016-07-06 03:56:00,45.9333333333333
"5769","exp6261","exp6_set2_shade_plate3_YUC9_line3_rep2",9.2845363159455e-05,"shade","YUC9","line3",2016-07-06 04:11:00,46.1833333333333
"5770","exp6262","exp6_set2_shade_plate3_YUC9_line3_rep2",8.26303956884544e-05,"shade","YUC9","line3",2016-07-06 04:26:00,46.4333333333333
"5771","exp6263","exp6_set2_shade_plate3_YUC9_line3_rep2",7.62743794275877e-05,"shade","YUC9","line3",2016-07-06 04:41:00,46.6833333333333
"5772","exp6264","exp6_set2_shade_plate3_YUC9_line3_rep2",4.35858534579836e-05,"shade","YUC9","line3",2016-07-06 04:56:00,46.9333333333333
"5773","exp6265","exp6_set2_shade_plate3_YUC9_line3_rep2",1.15776207572083e-05,"shade","YUC9","line3",2016-07-06 05:11:00,47.1833333333333
"5774","exp6266","exp6_set2_shade_plate3_YUC9_line3_rep2",5.59576396348405e-05,"shade","YUC9","line3",2016-07-06 05:26:00,47.4333333333333
"5775","exp6267","exp6_set2_shade_plate3_YUC9_line3_rep2",3.13274652654627e-05,"shade","YUC9","line3",2016-07-06 05:41:00,47.6833333333333
"5776","exp6268","exp6_set2_shade_plate3_YUC9_line3_rep2",6.07247215889117e-05,"shade","YUC9","line3",2016-07-06 05:56:00,47.9333333333333
"5777","exp6270","exp6_set2_shade_plate3_YUC9_line3_rep2",2.83766074460345e-06,"shade","YUC9","line3",2016-07-06 06:26:00,48.4333333333333
"5778","exp6272","exp6_set2_shade_plate3_YUC9_line3_rep2",9.27318639192265e-05,"shade","YUC9","line3",2016-07-06 06:56:00,48.9333333333333
"5779","exp6274","exp6_set2_shade_plate3_YUC9_line3_rep2",0.000136428411757095,"shade","YUC9","line3",2016-07-06 07:26:00,49.4333333333333
"5780","exp6286","exp6_set2_shade_plate3_YUC9_line3_rep2",7.86578888067879e-05,"shade","YUC9","line3",2016-07-06 10:26:00,52.4333333333333
"5781","exp6302","exp6_set2_shade_plate3_YUC9_line3_rep2",6.98048341156721e-05,"shade","YUC9","line3",2016-07-06 14:26:00,56.4333333333333
"5782","exp6107","exp6_set2_shade_plate3_YUC5_line3_rep1",0,"shade","YUC5","line3",2016-07-04 13:41:00,7.68333333333333
"5783","exp6110","exp6_set2_shade_plate3_YUC5_line3_rep1",5.67919116534199e-06,"shade","YUC5","line3",2016-07-04 14:26:00,8.43333333333333
"5784","exp6114","exp6_set2_shade_plate3_YUC5_line3_rep1",9.88177823657566e-06,"shade","YUC5","line3",2016-07-04 15:26:00,9.43333333333333
"5785","exp6118","exp6_set2_shade_plate3_YUC5_line3_rep1",3.57785311138059e-05,"shade","YUC5","line3",2016-07-04 16:26:00,10.4333333333333
"5786","exp6122","exp6_set2_shade_plate3_YUC5_line3_rep1",5.22477154696332e-05,"shade","YUC5","line3",2016-07-04 17:26:00,11.4333333333333
"5787","exp6126","exp6_set2_shade_plate3_YUC5_line3_rep1",5.78131214759026e-05,"shade","YUC5","line3",2016-07-04 18:26:00,12.4333333333333
"5788","exp6130","exp6_set2_shade_plate3_YUC5_line3_rep1",6.63315584752411e-05,"shade","YUC5","line3",2016-07-04 19:26:00,13.4333333333333
"5789","exp6134","exp6_set2_shade_plate3_YUC5_line3_rep1",5.91760747745695e-05,"shade","YUC5","line3",2016-07-04 20:26:00,14.4333333333333
"5790","exp6138","exp6_set2_shade_plate3_YUC5_line3_rep1",9.18865676986513e-05,"shade","YUC5","line3",2016-07-04 21:26:00,15.4333333333333
"5791","exp6142","exp6_set2_shade_plate3_YUC5_line3_rep1",0.000122324832442899,"shade","YUC5","line3",2016-07-04 22:26:00,16.4333333333333
"5792","exp6143","exp6_set2_shade_plate3_YUC5_line3_rep1",9.77925498766297e-05,"shade","YUC5","line3",2016-07-04 22:41:00,16.6833333333333
"5793","exp6144","exp6_set2_shade_plate3_YUC5_line3_rep1",8.12103077869608e-05,"shade","YUC5","line3",2016-07-04 22:56:00,16.9333333333333
"5794","exp6145","exp6_set2_shade_plate3_YUC5_line3_rep1",8.05288417069505e-05,"shade","YUC5","line3",2016-07-04 23:11:00,17.1833333333333
"5795","exp6146","exp6_set2_shade_plate3_YUC5_line3_rep1",8.28003940576139e-05,"shade","YUC5","line3",2016-07-04 23:26:00,17.4333333333333
"5796","exp6147","exp6_set2_shade_plate3_YUC5_line3_rep1",6.87167118229581e-05,"shade","YUC5","line3",2016-07-04 23:41:00,17.6833333333333
"5797","exp6148","exp6_set2_shade_plate3_YUC5_line3_rep1",6.97389191941511e-05,"shade","YUC5","line3",2016-07-04 23:56:00,17.9333333333333
"5798","exp6149","exp6_set2_shade_plate3_YUC5_line3_rep1",6.88302904556792e-05,"shade","YUC5","line3",2016-07-05 00:11:00,18.1833333333333
"5799","exp6150","exp6_set2_shade_plate3_YUC5_line3_rep1",5.59958484060985e-05,"shade","YUC5","line3",2016-07-05 00:26:00,18.4333333333333
"5800","exp6151","exp6_set2_shade_plate3_YUC5_line3_rep1",5.87217571528242e-05,"shade","YUC5","line3",2016-07-05 00:41:00,18.6833333333333
"5801","exp6152","exp6_set2_shade_plate3_YUC5_line3_rep1",5.19069756315105e-05,"shade","YUC5","line3",2016-07-05 00:56:00,18.9333333333333
"5802","exp6153","exp6_set2_shade_plate3_YUC5_line3_rep1",6.19019775136564e-05,"shade","YUC5","line3",2016-07-05 01:11:00,19.1833333333333
"5803","exp6154","exp6_set2_shade_plate3_YUC5_line3_rep1",5.34970941963309e-05,"shade","YUC5","line3",2016-07-05 01:26:00,19.4333333333333
"5804","exp6155","exp6_set2_shade_plate3_YUC5_line3_rep1",5.09983356629107e-05,"shade","YUC5","line3",2016-07-05 01:41:00,19.6833333333333
"5805","exp6156","exp6_set2_shade_plate3_YUC5_line3_rep1",6.05390267871542e-05,"shade","YUC5","line3",2016-07-05 01:56:00,19.9333333333333
"5806","exp6157","exp6_set2_shade_plate3_YUC5_line3_rep1",3.86180590723484e-05,"shade","YUC5","line3",2016-07-05 02:11:00,20.1833333333333
"5807","exp6158","exp6_set2_shade_plate3_YUC5_line3_rep1",3.63464371524458e-05,"shade","YUC5","line3",2016-07-05 02:26:00,20.4333333333333
"5808","exp6159","exp6_set2_shade_plate3_YUC5_line3_rep1",4.08896774146683e-05,"shade","YUC5","line3",2016-07-05 02:41:00,20.6833333333333
"5809","exp6160","exp6_set2_shade_plate3_YUC5_line3_rep1",2.86228958756851e-05,"shade","YUC5","line3",2016-07-05 02:56:00,20.9333333333333
"5810","exp6161","exp6_set2_shade_plate3_YUC5_line3_rep1",3.88452210664525e-05,"shade","YUC5","line3",2016-07-05 03:11:00,21.1833333333333
"5811","exp6162","exp6_set2_shade_plate3_YUC5_line3_rep1",3.1689601037499e-05,"shade","YUC5","line3",2016-07-05 03:26:00,21.4333333333333
"5812","exp6163","exp6_set2_shade_plate3_YUC5_line3_rep1",3.50970435718523e-05,"shade","YUC5","line3",2016-07-05 03:41:00,21.6833333333333
"5813","exp6164","exp6_set2_shade_plate3_YUC5_line3_rep1",4.02081922850073e-05,"shade","YUC5","line3",2016-07-05 03:56:00,21.9333333333333
"5814","exp6165","exp6_set2_shade_plate3_YUC5_line3_rep1",3.99810305076187e-05,"shade","YUC5","line3",2016-07-05 04:11:00,22.1833333333333
"5815","exp6166","exp6_set2_shade_plate3_YUC5_line3_rep1",3.11216931656588e-05,"shade","YUC5","line3",2016-07-05 04:26:00,22.4333333333333
"5816","exp6167","exp6_set2_shade_plate3_YUC5_line3_rep1",4.4410678775364e-05,"shade","YUC5","line3",2016-07-05 04:41:00,22.6833333333333
"5817","exp6168","exp6_set2_shade_plate3_YUC5_line3_rep1",4.57736447359025e-05,"shade","YUC5","line3",2016-07-05 04:56:00,22.9333333333333
"5818","exp6169","exp6_set2_shade_plate3_YUC5_line3_rep1",5.28156150245707e-05,"shade","YUC5","line3",2016-07-05 05:11:00,23.1833333333333
"5819","exp6170","exp6_set2_shade_plate3_YUC5_line3_rep1",3.38476489112338e-05,"shade","YUC5","line3",2016-07-05 05:26:00,23.4333333333333
"5820","exp6171","exp6_set2_shade_plate3_YUC5_line3_rep1",4.60008056037964e-05,"shade","YUC5","line3",2016-07-05 05:41:00,23.6833333333333
"5821","exp6172","exp6_set2_shade_plate3_YUC5_line3_rep1",3.82773160119143e-05,"shade","YUC5","line3",2016-07-05 05:56:00,23.9333333333333
"5822","exp6174","exp6_set2_shade_plate3_YUC5_line3_rep1",2.86228958756851e-05,"shade","YUC5","line3",2016-07-05 06:26:00,24.4333333333333
"5823","exp6176","exp6_set2_shade_plate3_YUC5_line3_rep1",3.98674496011608e-05,"shade","YUC5","line3",2016-07-05 06:56:00,24.9333333333333
"5824","exp6178","exp6_set2_shade_plate3_YUC5_line3_rep1",9.31359120990294e-05,"shade","YUC5","line3",2016-07-05 07:26:00,25.4333333333333
"5825","exp6190","exp6_set2_shade_plate3_YUC5_line3_rep1",7.58721482050362e-05,"shade","YUC5","line3",2016-07-05 10:26:00,28.4333333333333
"5826","exp6206","exp6_set2_shade_plate3_YUC5_line3_rep1",1.48794334116076e-05,"shade","YUC5","line3",2016-07-05 14:26:00,32.4333333333333
"5827","exp6222","exp6_set2_shade_plate3_YUC5_line3_rep1",3.49834622852541e-05,"shade","YUC5","line3",2016-07-05 18:26:00,36.4333333333333
"5828","exp6238","exp6_set2_shade_plate3_YUC5_line3_rep1",6.23562941370892e-05,"shade","YUC5","line3",2016-07-05 22:26:00,40.4333333333333
"5829","exp6239","exp6_set2_shade_plate3_YUC5_line3_rep1",4.80452518125674e-05,"shade","YUC5","line3",2016-07-05 22:41:00,40.6833333333333
"5830","exp6240","exp6_set2_shade_plate3_YUC5_line3_rep1",4.24798081262168e-05,"shade","YUC5","line3",2016-07-05 22:56:00,40.9333333333333
"5831","exp6241","exp6_set2_shade_plate3_YUC5_line3_rep1",3.04402034245754e-05,"shade","YUC5","line3",2016-07-05 23:11:00,41.1833333333333
"5832","exp6242","exp6_set2_shade_plate3_YUC5_line3_rep1",4.24798081262168e-05,"shade","YUC5","line3",2016-07-05 23:26:00,41.4333333333333
"5833","exp6243","exp6_set2_shade_plate3_YUC5_line3_rep1",1.8286915651089e-05,"shade","YUC5","line3",2016-07-05 23:41:00,41.6833333333333
"5834","exp6244","exp6_set2_shade_plate3_YUC5_line3_rep1",2.16943898401212e-05,"shade","YUC5","line3",2016-07-05 23:56:00,41.9333333333333
"5835","exp6245","exp6_set2_shade_plate3_YUC5_line3_rep1",3.4642718368616e-05,"shade","YUC5","line3",2016-07-06 00:11:00,42.1833333333333
"5836","exp6246","exp6_set2_shade_plate3_YUC5_line3_rep1",3.00994584350178e-05,"shade","YUC5","line3",2016-07-06 00:26:00,42.4333333333333
"5837","exp6247","exp6_set2_shade_plate3_YUC5_line3_rep1",3.37340675251596e-05,"shade","YUC5","line3",2016-07-06 00:41:00,42.6833333333333
"5838","exp6248","exp6_set2_shade_plate3_YUC5_line3_rep1",2.43067812704112e-05,"shade","YUC5","line3",2016-07-06 00:56:00,42.9333333333333
"5839","exp6249","exp6_set2_shade_plate3_YUC5_line3_rep1",2.77142412414833e-05,"shade","YUC5","line3",2016-07-06 01:11:00,43.1833333333333
"5840","exp6250","exp6_set2_shade_plate3_YUC5_line3_rep1",2.73734956053318e-05,"shade","YUC5","line3",2016-07-06 01:26:00,43.4333333333333
"5841","exp6251","exp6_set2_shade_plate3_YUC5_line3_rep1",2.88500594436414e-05,"shade","YUC5","line3",2016-07-06 01:41:00,43.6833333333333
"5842","exp6252","exp6_set2_shade_plate3_YUC5_line3_rep1",3.8163734974006e-05,"shade","YUC5","line3",2016-07-06 01:56:00,43.9333333333333
"5843","exp6253","exp6_set2_shade_plate3_YUC5_line3_rep1",3.69143429672647e-05,"shade","YUC5","line3",2016-07-06 02:11:00,44.1833333333333
"5844","exp6254","exp6_set2_shade_plate3_YUC5_line3_rep1",4.25933888230645e-05,"shade","YUC5","line3",2016-07-06 02:26:00,44.4333333333333
"5845","exp6255","exp6_set2_shade_plate3_YUC5_line3_rep1",7.3827741431387e-05,"shade","YUC5","line3",2016-07-06 02:41:00,44.6833333333333
"5846","exp6256","exp6_set2_shade_plate3_YUC5_line3_rep1",3.41883930161657e-05,"shade","YUC5","line3",2016-07-06 02:56:00,44.9333333333333
"5847","exp6257","exp6_set2_shade_plate3_YUC5_line3_rep1",4.86131530195166e-05,"shade","YUC5","line3",2016-07-06 03:11:00,45.1833333333333
"5848","exp6258","exp6_set2_shade_plate3_YUC5_line3_rep1",5.65637464866597e-05,"shade","YUC5","line3",2016-07-06 03:26:00,45.4333333333333
"5849","exp6259","exp6_set2_shade_plate3_YUC5_line3_rep1",4.50921619155054e-05,"shade","YUC5","line3",2016-07-06 03:41:00,45.6833333333333
"5850","exp6260","exp6_set2_shade_plate3_YUC5_line3_rep1",1.16991093932484e-05,"shade","YUC5","line3",2016-07-06 03:56:00,45.9333333333333
"5851","exp6261","exp6_set2_shade_plate3_YUC5_line3_rep1",3.04402034245754e-05,"shade","YUC5","line3",2016-07-06 04:11:00,46.1833333333333
"5852","exp6262","exp6_set2_shade_plate3_YUC5_line3_rep1",3.31661604597855e-05,"shade","YUC5","line3",2016-07-06 04:26:00,46.4333333333333
"5853","exp6263","exp6_set2_shade_plate3_YUC5_line3_rep1",2.93043864765252e-05,"shade","YUC5","line3",2016-07-06 04:41:00,46.6833333333333
"5854","exp6264","exp6_set2_shade_plate3_YUC5_line3_rep1",9.76819496401049e-06,"shade","YUC5","line3",2016-07-06 04:56:00,46.9333333333333
"5855","exp6265","exp6_set2_shade_plate3_YUC5_line3_rep1",-1.53339278199383e-05,"shade","YUC5","line3",2016-07-06 05:11:00,47.1833333333333
"5856","exp6266","exp6_set2_shade_plate3_YUC5_line3_rep1",1.84004982521913e-05,"shade","YUC5","line3",2016-07-06 05:26:00,47.4333333333333
"5857","exp6267","exp6_set2_shade_plate3_YUC5_line3_rep1",-1.11312795390006e-05,"shade","YUC5","line3",2016-07-06 05:41:00,47.6833333333333
"5858","exp6268","exp6_set2_shade_plate3_YUC5_line3_rep1",2.760065937224e-05,"shade","YUC5","line3",2016-07-06 05:56:00,47.9333333333333
"5859","exp6270","exp6_set2_shade_plate3_YUC5_line3_rep1",2.44203633990026e-05,"shade","YUC5","line3",2016-07-06 06:26:00,48.4333333333333
"5860","exp6272","exp6_set2_shade_plate3_YUC5_line3_rep1",5.72452238891685e-05,"shade","YUC5","line3",2016-07-06 06:56:00,48.9333333333333
"5861","exp6274","exp6_set2_shade_plate3_YUC5_line3_rep1",2.73734956053318e-05,"shade","YUC5","line3",2016-07-06 07:26:00,49.4333333333333
"5862","exp6286","exp6_set2_shade_plate3_YUC5_line3_rep1",4.11168390499483e-05,"shade","YUC5","line3",2016-07-06 10:26:00,52.4333333333333
"5863","exp6302","exp6_set2_shade_plate3_YUC5_line3_rep1",9.99536149848268e-06,"shade","YUC5","line3",2016-07-06 14:26:00,56.4333333333333
"5864","exp6107","exp6_set2_shade_plate3_YUC5_line3_rep2",0,"shade","YUC5","line3",2016-07-04 13:41:00,7.68333333333333
"5865","exp6110","exp6_set2_shade_plate3_YUC5_line3_rep2",-1.02242220023641e-06,"shade","YUC5","line3",2016-07-04 14:26:00,8.43333333333333
"5866","exp6114","exp6_set2_shade_plate3_YUC5_line3_rep2",1.61314544122604e-05,"shade","YUC5","line3",2016-07-04 15:26:00,9.43333333333333
"5867","exp6118","exp6_set2_shade_plate3_YUC5_line3_rep2",1.55634485174971e-05,"shade","YUC5","line3",2016-07-04 16:26:00,10.4333333333333
"5868","exp6122","exp6_set2_shade_plate3_YUC5_line3_rep2",3.08995291717906e-05,"shade","YUC5","line3",2016-07-04 17:26:00,11.4333333333333
"5869","exp6126","exp6_set2_shade_plate3_YUC5_line3_rep2",3.49891231472554e-05,"shade","YUC5","line3",2016-07-04 18:26:00,12.4333333333333
"5870","exp6130","exp6_set2_shade_plate3_YUC5_line3_rep2",5.46417324827075e-05,"shade","YUC5","line3",2016-07-04 19:26:00,13.4333333333333
"5871","exp6134","exp6_set2_shade_plate3_YUC5_line3_rep2",2.10162958715898e-05,"shade","YUC5","line3",2016-07-04 20:26:00,14.4333333333333
"5872","exp6138","exp6_set2_shade_plate3_YUC5_line3_rep2",5.38465453949755e-05,"shade","YUC5","line3",2016-07-04 21:26:00,15.4333333333333
"5873","exp6142","exp6_set2_shade_plate3_YUC5_line3_rep2",7.94059110056367e-05,"shade","YUC5","line3",2016-07-04 22:26:00,16.4333333333333
"5874","exp6143","exp6_set2_shade_plate3_YUC5_line3_rep2",6.96366069448118e-05,"shade","YUC5","line3",2016-07-04 22:41:00,16.6833333333333
"5875","exp6144","exp6_set2_shade_plate3_YUC5_line3_rep2",8.53128999764863e-05,"shade","YUC5","line3",2016-07-04 22:56:00,16.9333333333333
"5876","exp6145","exp6_set2_shade_plate3_YUC5_line3_rep2",7.84971413274604e-05,"shade","YUC5","line3",2016-07-04 23:11:00,17.1833333333333
"5877","exp6146","exp6_set2_shade_plate3_YUC5_line3_rep2",8.83799808626407e-05,"shade","YUC5","line3",2016-07-04 23:26:00,17.4333333333333
"5878","exp6147","exp6_set2_shade_plate3_YUC5_line3_rep2",8.2700196298191e-05,"shade","YUC5","line3",2016-07-04 23:41:00,17.6833333333333
"5879","exp6148","exp6_set2_shade_plate3_YUC5_line3_rep2",7.96331033363629e-05,"shade","YUC5","line3",2016-07-04 23:56:00,17.9333333333333
"5880","exp6149","exp6_set2_shade_plate3_YUC5_line3_rep2",7.48620568806757e-05,"shade","YUC5","line3",2016-07-05 00:11:00,18.1833333333333
"5881","exp6150","exp6_set2_shade_plate3_YUC5_line3_rep2",7.30445112253619e-05,"shade","YUC5","line3",2016-07-05 00:26:00,18.4333333333333
"5882","exp6151","exp6_set2_shade_plate3_YUC5_line3_rep2",6.35023589552475e-05,"shade","YUC5","line3",2016-07-05 00:41:00,18.6833333333333
"5883","exp6152","exp6_set2_shade_plate3_YUC5_line3_rep2",6.10032134105154e-05,"shade","YUC5","line3",2016-07-05 00:56:00,18.9333333333333
"5884","exp6153","exp6_set2_shade_plate3_YUC5_line3_rep2",6.90686221176406e-05,"shade","YUC5","line3",2016-07-05 01:11:00,19.1833333333333
"5885","exp6154","exp6_set2_shade_plate3_YUC5_line3_rep2",6.85006370630958e-05,"shade","YUC5","line3",2016-07-05 01:26:00,19.4333333333333
"5886","exp6155","exp6_set2_shade_plate3_YUC5_line3_rep2",7.63388110414098e-05,"shade","YUC5","line3",2016-07-05 01:41:00,19.6833333333333
"5887","exp6156","exp6_set2_shade_plate3_YUC5_line3_rep2",8.40633466339114e-05,"shade","YUC5","line3",2016-07-05 01:56:00,19.9333333333333
"5888","exp6157","exp6_set2_shade_plate3_YUC5_line3_rep2",7.31581078952104e-05,"shade","YUC5","line3",2016-07-05 02:11:00,20.1833333333333
"5889","exp6158","exp6_set2_shade_plate3_YUC5_line3_rep2",7.61116181919874e-05,"shade","YUC5","line3",2016-07-05 02:26:00,20.4333333333333
"5890","exp6159","exp6_set2_shade_plate3_YUC5_line3_rep2",8.49721128055592e-05,"shade","YUC5","line3",2016-07-05 02:41:00,20.6833333333333
"5891","exp6160","exp6_set2_shade_plate3_YUC5_line3_rep2",7.71339857337239e-05,"shade","YUC5","line3",2016-07-05 02:56:00,20.9333333333333
"5892","exp6161","exp6_set2_shade_plate3_YUC5_line3_rep2",8.97431258302106e-05,"shade","YUC5","line3",2016-07-05 03:11:00,21.1833333333333
"5893","exp6162","exp6_set2_shade_plate3_YUC5_line3_rep2",8.56536870621483e-05,"shade","YUC5","line3",2016-07-05 03:26:00,21.4333333333333
"5894","exp6163","exp6_set2_shade_plate3_YUC5_line3_rep2",9.33781727781025e-05,"shade","YUC5","line3",2016-07-05 03:41:00,21.6833333333333
"5895","exp6164","exp6_set2_shade_plate3_YUC5_line3_rep2",9.80355632975716e-05,"shade","YUC5","line3",2016-07-05 03:56:00,21.9333333333333
"5896","exp6165","exp6_set2_shade_plate3_YUC5_line3_rep2",9.55364775734324e-05,"shade","YUC5","line3",2016-07-05 04:11:00,22.1833333333333
"5897","exp6166","exp6_set2_shade_plate3_YUC5_line3_rep2",8.95159350911001e-05,"shade","YUC5","line3",2016-07-05 04:26:00,22.4333333333333
"5898","exp6167","exp6_set2_shade_plate3_YUC5_line3_rep2",9.92851045396037e-05,"shade","YUC5","line3",2016-07-05 04:41:00,22.6833333333333
"5899","exp6168","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000102352155721519,"shade","YUC5","line3",2016-07-05 04:56:00,22.9333333333333
"5900","exp6169","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000107123111266816,"shade","YUC5","line3",2016-07-05 05:11:00,23.1833333333333
"5901","exp6170","exp6_set2_shade_plate3_YUC5_line3_rep2",9.03111025181147e-05,"shade","YUC5","line3",2016-07-05 05:26:00,23.4333333333333
"5902","exp6171","exp6_set2_shade_plate3_YUC5_line3_rep2",9.81491580027694e-05,"shade","YUC5","line3",2016-07-05 05:41:00,23.6833333333333
"5903","exp6172","exp6_set2_shade_plate3_YUC5_line3_rep2",9.11062695081455e-05,"shade","YUC5","line3",2016-07-05 05:56:00,23.9333333333333
"5904","exp6174","exp6_set2_shade_plate3_YUC5_line3_rep2",8.63352609954404e-05,"shade","YUC5","line3",2016-07-05 06:26:00,24.4333333333333
"5905","exp6176","exp6_set2_shade_plate3_YUC5_line3_rep2",4.7485032908412e-05,"shade","YUC5","line3",2016-07-05 06:56:00,24.9333333333333
"5906","exp6178","exp6_set2_shade_plate3_YUC5_line3_rep2",0.00010019386112603,"shade","YUC5","line3",2016-07-05 07:26:00,25.4333333333333
"5907","exp6190","exp6_set2_shade_plate3_YUC5_line3_rep2",6.80462488595879e-05,"shade","YUC5","line3",2016-07-05 10:26:00,28.4333333333333
"5908","exp6206","exp6_set2_shade_plate3_YUC5_line3_rep2",3.49891231472554e-05,"shade","YUC5","line3",2016-07-05 14:26:00,32.4333333333333
"5909","exp6222","exp6_set2_shade_plate3_YUC5_line3_rep2",7.07725759312439e-05,"shade","YUC5","line3",2016-07-05 18:26:00,36.4333333333333
"5910","exp6238","exp6_set2_shade_plate3_YUC5_line3_rep2",9.90579153032911e-05,"shade","YUC5","line3",2016-07-05 22:26:00,40.4333333333333
"5911","exp6239","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000117687313831993,"shade","YUC5","line3",2016-07-05 22:41:00,40.6833333333333
"5912","exp6240","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000125070850341302,"shade","YUC5","line3",2016-07-05 22:56:00,40.9333333333333
"5913","exp6241","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000109622176925228,"shade","YUC5","line3",2016-07-05 23:11:00,41.1833333333333
"5914","exp6242","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000109508583125972,"shade","YUC5","line3",2016-07-05 23:26:00,41.4333333333333
"5915","exp6243","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000105759982723441,"shade","YUC5","line3",2016-07-05 23:41:00,41.6833333333333
"5916","exp6244","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000107009517272161,"shade","YUC5","line3",2016-07-05 23:56:00,41.9333333333333
"5917","exp6245","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000112575612572385,"shade","YUC5","line3",2016-07-06 00:11:00,42.1833333333333
"5918","exp6246","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000109735770713826,"shade","YUC5","line3",2016-07-06 00:26:00,42.4333333333333
"5919","exp6247","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000124957257757075,"shade","YUC5","line3",2016-07-06 00:41:00,42.6833333333333
"5920","exp6248","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000114506701844874,"shade","YUC5","line3",2016-07-06 00:56:00,42.9333333333333
"5921","exp6249","exp6_set2_shade_plate3_YUC5_line3_rep2",0.00012234462587557,"shade","YUC5","line3",2016-07-06 01:11:00,43.1833333333333
"5922","exp6250","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000122798996976314,"shade","YUC5","line3",2016-07-06 01:26:00,43.4333333333333
"5923","exp6251","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000127001922884062,"shade","YUC5","line3",2016-07-06 01:41:00,43.6833333333333
"5924","exp6252","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000142904774968144,"shade","YUC5","line3",2016-07-06 01:56:00,43.9333333333333
"5925","exp6253","exp6_set2_shade_plate3_YUC5_line3_rep2",0.00013552132972805,"shade","YUC5","line3",2016-07-06 02:11:00,44.1833333333333
"5926","exp6254","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000150856135270772,"shade","YUC5","line3",2016-07-06 02:26:00,44.4333333333333
"5927","exp6255","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000146539687971625,"shade","YUC5","line3",2016-07-06 02:41:00,44.6833333333333
"5928","exp6256","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000150061001214397,"shade","YUC5","line3",2016-07-06 02:56:00,44.9333333333333
"5929","exp6257","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000169144097664997,"shade","YUC5","line3",2016-07-06 03:11:00,45.1833333333333
"5930","exp6258","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000170620755319817,"shade","YUC5","line3",2016-07-06 03:26:00,45.4333333333333
"5931","exp6259","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000171643055889348,"shade","YUC5","line3",2016-07-06 03:41:00,45.6833333333333
"5932","exp6260","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000140292175586865,"shade","YUC5","line3",2016-07-06 03:56:00,45.9333333333333
"5933","exp6261","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000162328735051176,"shade","YUC5","line3",2016-07-06 04:11:00,46.1833333333333
"5934","exp6262","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000167440260028684,"shade","YUC5","line3",2016-07-06 04:26:00,46.4333333333333
"5935","exp6263","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000165282062802419,"shade","YUC5","line3",2016-07-06 04:41:00,46.6833333333333
"5936","exp6264","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000149720229341455,"shade","YUC5","line3",2016-07-06 04:56:00,46.9333333333333
"5937","exp6265","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000124843665165741,"shade","YUC5","line3",2016-07-06 05:11:00,47.1833333333333
"5938","exp6266","exp6_set2_shade_plate3_YUC5_line3_rep2",0.000159716170845314,"shade","YUC5","line3",2016-07-06 05:26:00,47.4333333333333
