"","setfiles","variable","value","treatment","promoter","line","date.time","ZT"
"212","exp3141","shade_plate3_YUC9_line3_rep1",0.16831266547403,"shade","YUC9","line3",2016-06-12 22:41:00,-511.316666666667
"213","exp3171","shade_plate3_YUC9_line3_rep1",0.103581603848436,"shade","YUC9","line3",2016-06-13 06:11:00,-503.816666666667
"214","exp3173","shade_plate3_YUC9_line3_rep1",0.268606105429795,"shade","YUC9","line3",2016-06-13 06:41:00,-503.316666666667
"215","exp3189","shade_plate3_YUC9_line3_rep1",0.228791065625543,"shade","YUC9","line3",2016-06-13 10:41:00,-499.316666666667
"216","exp3203","shade_plate3_YUC9_line3_rep1",0.246945779019615,"shade","YUC9","line3",2016-06-13 14:11:00,-495.816666666667
"217","exp33","shade_plate3_YUC9_line3_rep2",0,"shade","YUC9","line3",2016-06-11 12:11:00,-545.816666666667
"218","exp37","shade_plate3_YUC9_line3_rep2",0,"shade","YUC9","line3",2016-06-11 13:11:00,-544.816666666667
"219","exp38","shade_plate3_YUC9_line3_rep2",-1.74777711300028,"shade","YUC9","line3",2016-06-11 13:26:00,-544.566666666667
"220","exp311","shade_plate3_YUC9_line3_rep2",0,"shade","YUC9","line3",2016-06-11 14:11:00,-543.816666666667
"221","exp312","shade_plate3_YUC9_line3_rep2",-1.29183167014123,"shade","YUC9","line3",2016-06-11 14:26:00,-543.566666666667
"222","exp315","shade_plate3_YUC9_line3_rep2",0,"shade","YUC9","line3",2016-06-11 15:11:00,-542.816666666667
"223","exp316","shade_plate3_YUC9_line3_rep2",-2.62544157007623,"shade","YUC9","line3",2016-06-11 15:26:00,-542.566666666667
"224","exp319","shade_plate3_YUC9_line3_rep2",0,"shade","YUC9","line3",2016-06-11 16:11:00,-541.816666666667
"225","exp320","shade_plate3_YUC9_line3_rep2",-1.88847597591002,"shade","YUC9","line3",2016-06-11 16:26:00,-541.566666666667
"226","exp324","shade_plate3_YUC9_line3_rep2",0,"shade","YUC9","line3",2016-06-11 17:26:00,-540.566666666667
"227","exp325","shade_plate3_YUC9_line3_rep2",-1.13750352374993,"shade","YUC9","line3",2016-06-11 17:41:00,-540.316666666667
"228","exp327","shade_plate3_YUC9_line3_rep2",0,"shade","YUC9","line3",2016-06-11 18:11:00,-539.816666666667
"229","exp328","shade_plate3_YUC9_line3_rep2",9.98014898743015,"shade","YUC9","line3",2016-06-11 18:26:00,-539.566666666667
"230","exp339","shade_plate3_YUC9_line3_rep2",0,"shade","YUC9","line3",2016-06-11 21:11:00,-536.816666666667
"231","exp340","shade_plate3_YUC9_line3_rep2",-1.3536369546147,"shade","YUC9","line3",2016-06-11 21:26:00,-536.566666666667
"232","exp343","shade_plate3_YUC9_line3_rep2",-1.68531302605363,"shade","YUC9","line3",2016-06-11 22:11:00,-535.816666666667
"233","exp375","shade_plate3_YUC9_line3_rep2",-1.46466826700344,"shade","YUC9","line3",2016-06-12 06:11:00,-527.816666666667
"234","exp377","shade_plate3_YUC9_line3_rep2",-2.3682837305791,"shade","YUC9","line3",2016-06-12 06:41:00,-527.316666666667
"235","exp388","shade_plate3_YUC9_line3_rep2",-2.22810607253084,"shade","YUC9","line3",2016-06-12 09:26:00,-524.566666666667
"236","exp392","shade_plate3_YUC9_line3_rep2",-1.08414029815121,"shade","YUC9","line3",2016-06-12 10:26:00,-523.566666666667
"237","exp3108","shade_plate3_YUC9_line3_rep2",-1.31529064296522,"shade","YUC9","line3",2016-06-12 14:26:00,-519.566666666667
"238","exp3124","shade_plate3_YUC9_line3_rep2",-1.02492425516023,"shade","YUC9","line3",2016-06-12 18:26:00,-515.566666666667
"239","exp3141","shade_plate3_YUC9_line3_rep2",-1.52356195605701,"shade","YUC9","line3",2016-06-12 22:41:00,-511.316666666667
"240","exp3171","shade_plate3_YUC9_line3_rep2",-0.945904255959091,"shade","YUC9","line3",2016-06-13 06:11:00,-503.816666666667
"241","exp3173","shade_plate3_YUC9_line3_rep2",-0.899071091149219,"shade","YUC9","line3",2016-06-13 06:41:00,-503.316666666667
"242","exp3189","shade_plate3_YUC9_line3_rep2",-0.916904384236538,"shade","YUC9","line3",2016-06-13 10:41:00,-499.316666666667
"243","exp3203","shade_plate3_YUC9_line3_rep2",-0.33673489470428,"shade","YUC9","line3",2016-06-13 14:11:00,-495.816666666667
"244","exp33","shade_plate3_YUC5_line3_rep1",0,"shade","YUC5","line3",2016-06-11 12:11:00,-545.816666666667
"245","exp37","shade_plate3_YUC5_line3_rep1",0,"shade","YUC5","line3",2016-06-11 13:11:00,-544.816666666667
"246","exp38","shade_plate3_YUC5_line3_rep1",-0.324083784553869,"shade","YUC5","line3",2016-06-11 13:26:00,-544.566666666667
"247","exp311","shade_plate3_YUC5_line3_rep1",0,"shade","YUC5","line3",2016-06-11 14:11:00,-543.816666666667
"248","exp312","shade_plate3_YUC5_line3_rep1",-0.367193364997732,"shade","YUC5","line3",2016-06-11 14:26:00,-543.566666666667
"249","exp315","shade_plate3_YUC5_line3_rep1",0,"shade","YUC5","line3",2016-06-11 15:11:00,-542.816666666667
"250","exp316","shade_plate3_YUC5_line3_rep1",-0.37765024847427,"shade","YUC5","line3",2016-06-11 15:26:00,-542.566666666667
"251","exp319","shade_plate3_YUC5_line3_rep1",0,"shade","YUC5","line3",2016-06-11 16:11:00,-541.816666666667
"252","exp320","shade_plate3_YUC5_line3_rep1",-0.372063813455691,"shade","YUC5","line3",2016-06-11 16:26:00,-541.566666666667
"253","exp324","shade_plate3_YUC5_line3_rep1",0,"shade","YUC5","line3",2016-06-11 17:26:00,-540.566666666667
"254","exp325","shade_plate3_YUC5_line3_rep1",-0.375552799535571,"shade","YUC5","line3",2016-06-11 17:41:00,-540.316666666667
"255","exp327","shade_plate3_YUC5_line3_rep1",0,"shade","YUC5","line3",2016-06-11 18:11:00,-539.816666666667
"256","exp328","shade_plate3_YUC5_line3_rep1",8.16408296224937,"shade","YUC5","line3",2016-06-11 18:26:00,-539.566666666667
"257","exp339","shade_plate3_YUC5_line3_rep1",0,"shade","YUC5","line3",2016-06-11 21:11:00,-536.816666666667
"258","exp340","shade_plate3_YUC5_line3_rep1",-0.170733007647073,"shade","YUC5","line3",2016-06-11 21:26:00,-536.566666666667
"259","exp343","shade_plate3_YUC5_line3_rep1",-0.0963081665205188,"shade","YUC5","line3",2016-06-11 22:11:00,-535.816666666667
"260","exp375","shade_plate3_YUC5_line3_rep1",-0.512497518188605,"shade","YUC5","line3",2016-06-12 06:11:00,-527.816666666667
"261","exp377","shade_plate3_YUC5_line3_rep1",-0.302670478038017,"shade","YUC5","line3",2016-06-12 06:41:00,-527.316666666667
"262","exp388","shade_plate3_YUC5_line3_rep1",-0.0520885111484546,"shade","YUC5","line3",2016-06-12 09:26:00,-524.566666666667
"263","exp392","shade_plate3_YUC5_line3_rep1",0.017130531995333,"shade","YUC5","line3",2016-06-12 10:26:00,-523.566666666667
"264","exp3108","shade_plate3_YUC5_line3_rep1",-0.248567147699635,"shade","YUC5","line3",2016-06-12 14:26:00,-519.566666666667
"265","exp3124","shade_plate3_YUC5_line3_rep1",0.0740005814437765,"shade","YUC5","line3",2016-06-12 18:26:00,-515.566666666667
"266","exp3141","shade_plate3_YUC5_line3_rep1",0.274744439475462,"shade","YUC5","line3",2016-06-12 22:41:00,-511.316666666667
"267","exp3171","shade_plate3_YUC5_line3_rep1",0.229988599451817,"shade","YUC5","line3",2016-06-13 06:11:00,-503.816666666667
"268","exp3173","shade_plate3_YUC5_line3_rep1",0.485965246672997,"shade","YUC5","line3",2016-06-13 06:41:00,-503.316666666667
"269","exp3189","shade_plate3_YUC5_line3_rep1",0.675241901322666,"shade","YUC5","line3",2016-06-13 10:41:00,-499.316666666667
"270","exp3203","shade_plate3_YUC5_line3_rep1",0.625843807583069,"shade","YUC5","line3",2016-06-13 14:11:00,-495.816666666667
"271","exp33","shade_plate3_YUC5_line3_rep2",0,"shade","YUC5","line3",2016-06-11 12:11:00,-545.816666666667
"272","exp37","shade_plate3_YUC5_line3_rep2",0,"shade","YUC5","line3",2016-06-11 13:11:00,-544.816666666667
"273","exp38","shade_plate3_YUC5_line3_rep2",-0.175214322652751,"shade","YUC5","line3",2016-06-11 13:26:00,-544.566666666667
"274","exp311","shade_plate3_YUC5_line3_rep2",0,"shade","YUC5","line3",2016-06-11 14:11:00,-543.816666666667
"275","exp312","shade_plate3_YUC5_line3_rep2",-0.0253568691789372,"shade","YUC5","line3",2016-06-11 14:26:00,-543.566666666667
"276","exp315","shade_plate3_YUC5_line3_rep2",0,"shade","YUC5","line3",2016-06-11 15:11:00,-542.816666666667
"277","exp316","shade_plate3_YUC5_line3_rep2",-0.0995139378686734,"shade","YUC5","line3",2016-06-11 15:26:00,-542.566666666667
"278","exp319","shade_plate3_YUC5_line3_rep2",0,"shade","YUC5","line3",2016-06-11 16:11:00,-541.816666666667
"279","exp320","shade_plate3_YUC5_line3_rep2",-0.324059781879143,"shade","YUC5","line3",2016-06-11 16:26:00,-541.566666666667
"280","exp324","shade_plate3_YUC5_line3_rep2",0,"shade","YUC5","line3",2016-06-11 17:26:00,-540.566666666667
"281","exp325","shade_plate3_YUC5_line3_rep2",-0.102712602422061,"shade","YUC5","line3",2016-06-11 17:41:00,-540.316666666667
"282","exp327","shade_plate3_YUC5_line3_rep2",0,"shade","YUC5","line3",2016-06-11 18:11:00,-539.816666666667
"283","exp328","shade_plate3_YUC5_line3_rep2",5.0545862628911,"shade","YUC5","line3",2016-06-11 18:26:00,-539.566666666667
"284","exp339","shade_plate3_YUC5_line3_rep2",0,"shade","YUC5","line3",2016-06-11 21:11:00,-536.816666666667
"285","exp340","shade_plate3_YUC5_line3_rep2",0.118428265827259,"shade","YUC5","line3",2016-06-11 21:26:00,-536.566666666667
"286","exp343","shade_plate3_YUC5_line3_rep2",0.0996939018324294,"shade","YUC5","line3",2016-06-11 22:11:00,-535.816666666667
"287","exp375","shade_plate3_YUC5_line3_rep2",-0.512097411889492,"shade","YUC5","line3",2016-06-12 06:11:00,-527.816666666667
"288","exp377","shade_plate3_YUC5_line3_rep2",-0.220162598572786,"shade","YUC5","line3",2016-06-12 06:41:00,-527.316666666667
"289","exp388","shade_plate3_YUC5_line3_rep2",-0.0930728886323653,"shade","YUC5","line3",2016-06-12 09:26:00,-524.566666666667
"290","exp392","shade_plate3_YUC5_line3_rep2",-0.0905433801913116,"shade","YUC5","line3",2016-06-12 10:26:00,-523.566666666667
"291","exp3108","shade_plate3_YUC5_line3_rep2",-0.479062718073175,"shade","YUC5","line3",2016-06-12 14:26:00,-519.566666666667
"292","exp3124","shade_plate3_YUC5_line3_rep2",-0.513052465362206,"shade","YUC5","line3",2016-06-12 18:26:00,-515.566666666667
"293","exp3141","shade_plate3_YUC5_line3_rep2",-0.229123024436655,"shade","YUC5","line3",2016-06-12 22:41:00,-511.316666666667
"294","exp3171","shade_plate3_YUC5_line3_rep2",-0.639602241753193,"shade","YUC5","line3",2016-06-13 06:11:00,-503.816666666667
"295","exp3173","shade_plate3_YUC5_line3_rep2",-0.527366938576671,"shade","YUC5","line3",2016-06-13 06:41:00,-503.316666666667
"296","exp3189","shade_plate3_YUC5_line3_rep2",-0.462615082652077,"shade","YUC5","line3",2016-06-13 10:41:00,-499.316666666667
"297","exp3203","shade_plate3_YUC5_line3_rep2",-0.69055342919995,"shade","YUC5","line3",2016-06-13 14:11:00,-495.816666666667
"298","exp33","exp3_set2_shade_plate1_YUC5_line1_rep1",0,"shade","YUC5","line1",2016-06-11 12:11:00,-545.816666666667
"299","exp37","exp3_set2_shade_plate1_YUC5_line1_rep1",0,"shade","YUC5","line1",2016-06-11 13:11:00,-544.816666666667
"300","exp38","exp3_set2_shade_plate1_YUC5_line1_rep1",0.111725082558827,"shade","YUC5","line1",2016-06-11 13:26:00,-544.566666666667
"301","exp311","exp3_set2_shade_plate1_YUC5_line1_rep1",0,"shade","YUC5","line1",2016-06-11 14:11:00,-543.816666666667
"302","exp312","exp3_set2_shade_plate1_YUC5_line1_rep1",0.180755923156983,"shade","YUC5","line1",2016-06-11 14:26:00,-543.566666666667
"303","exp315","exp3_set2_shade_plate1_YUC5_line1_rep1",0,"shade","YUC5","line1",2016-06-11 15:11:00,-542.816666666667
"304","exp316","exp3_set2_shade_plate1_YUC5_line1_rep1",0.264421612710759,"shade","YUC5","line1",2016-06-11 15:26:00,-542.566666666667
"305","exp319","exp3_set2_shade_plate1_YUC5_line1_rep1",0,"shade","YUC5","line1",2016-06-11 16:11:00,-541.816666666667
"306","exp320","exp3_set2_shade_plate1_YUC5_line1_rep1",0.295625502601187,"shade","YUC5","line1",2016-06-11 16:26:00,-541.566666666667
"307","exp324","exp3_set2_shade_plate1_YUC5_line1_rep1",0,"shade","YUC5","line1",2016-06-11 17:26:00,-540.566666666667
"308","exp325","exp3_set2_shade_plate1_YUC5_line1_rep1",0.349721461882062,"shade","YUC5","line1",2016-06-11 17:41:00,-540.316666666667
"309","exp327","exp3_set2_shade_plate1_YUC5_line1_rep1",0,"shade","YUC5","line1",2016-06-11 18:11:00,-539.816666666667
"310","exp328","exp3_set2_shade_plate1_YUC5_line1_rep1",0.321511672589512,"shade","YUC5","line1",2016-06-11 18:26:00,-539.566666666667
"311","exp339","exp3_set2_shade_plate1_YUC5_line1_rep1",0,"shade","YUC5","line1",2016-06-11 21:11:00,-536.816666666667
"312","exp340","exp3_set2_shade_plate1_YUC5_line1_rep1",0.468525017597827,"shade","YUC5","line1",2016-06-11 21:26:00,-536.566666666667
"313","exp344","exp3_set2_shade_plate1_YUC5_line1_rep1",0.397127301421076,"shade","YUC5","line1",2016-06-11 22:26:00,-535.566666666667
"314","exp345","exp3_set2_shade_plate1_YUC5_line1_rep1",0.378191309078151,"shade","YUC5","line1",2016-06-11 22:41:00,-535.316666666667
"315","exp346","exp3_set2_shade_plate1_YUC5_line1_rep1",0.349394690636974,"shade","YUC5","line1",2016-06-11 22:56:00,-535.066666666667
"316","exp347","exp3_set2_shade_plate1_YUC5_line1_rep1",0.347105217182968,"shade","YUC5","line1",2016-06-11 23:11:00,-534.816666666667
"317","exp348","exp3_set2_shade_plate1_YUC5_line1_rep1",0.330976357203529,"shade","YUC5","line1",2016-06-11 23:26:00,-534.566666666667
"318","exp349","exp3_set2_shade_plate1_YUC5_line1_rep1",0.32117844818778,"shade","YUC5","line1",2016-06-11 23:41:00,-534.316666666667
"319","exp350","exp3_set2_shade_plate1_YUC5_line1_rep1",0.31231983990299,"shade","YUC5","line1",2016-06-11 23:56:00,-534.066666666667
"320","exp351","exp3_set2_shade_plate1_YUC5_line1_rep1",0.301887430024067,"shade","YUC5","line1",2016-06-12 00:11:00,-533.816666666667
"321","exp352","exp3_set2_shade_plate1_YUC5_line1_rep1",0.293928413779579,"shade","YUC5","line1",2016-06-12 00:26:00,-533.566666666667
"322","exp353","exp3_set2_shade_plate1_YUC5_line1_rep1",0.29715117754133,"shade","YUC5","line1",2016-06-12 00:41:00,-533.316666666667
"323","exp354","exp3_set2_shade_plate1_YUC5_line1_rep1",0.298844481774321,"shade","YUC5","line1",2016-06-12 00:56:00,-533.066666666667
"324","exp355","exp3_set2_shade_plate1_YUC5_line1_rep1",0.299521247374109,"shade","YUC5","line1",2016-06-12 01:11:00,-532.816666666667
"325","exp356","exp3_set2_shade_plate1_YUC5_line1_rep1",0.2932490188808,"shade","YUC5","line1",2016-06-12 01:26:00,-532.566666666667
"326","exp357","exp3_set2_shade_plate1_YUC5_line1_rep1",0.27564349393732,"shade","YUC5","line1",2016-06-12 01:41:00,-532.316666666667
"327","exp358","exp3_set2_shade_plate1_YUC5_line1_rep1",0.270475008444464,"shade","YUC5","line1",2016-06-12 01:56:00,-532.066666666667
"328","exp359","exp3_set2_shade_plate1_YUC5_line1_rep1",0.270647589943668,"shade","YUC5","line1",2016-06-12 02:11:00,-531.816666666667
"329","exp360","exp3_set2_shade_plate1_YUC5_line1_rep1",0.257123850345302,"shade","YUC5","line1",2016-06-12 02:26:00,-531.566666666667
"330","exp361","exp3_set2_shade_plate1_YUC5_line1_rep1",0.269266359545309,"shade","YUC5","line1",2016-06-12 02:41:00,-531.316666666667
"331","exp362","exp3_set2_shade_plate1_YUC5_line1_rep1",0.273233838095283,"shade","YUC5","line1",2016-06-12 02:56:00,-531.066666666667
"332","exp363","exp3_set2_shade_plate1_YUC5_line1_rep1",0.28216377282298,"shade","YUC5","line1",2016-06-12 03:11:00,-530.816666666667
"333","exp364","exp3_set2_shade_plate1_YUC5_line1_rep1",0.283874749115654,"shade","YUC5","line1",2016-06-12 03:26:00,-530.566666666667
"334","exp365","exp3_set2_shade_plate1_YUC5_line1_rep1",0.294607488887852,"shade","YUC5","line1",2016-06-12 03:41:00,-530.316666666667
"335","exp366","exp3_set2_shade_plate1_YUC5_line1_rep1",0.312152172398484,"shade","YUC5","line1",2016-06-12 03:56:00,-530.066666666667
"336","exp367","exp3_set2_shade_plate1_YUC5_line1_rep1",0.326998792250752,"shade","YUC5","line1",2016-06-12 04:11:00,-529.816666666667
"337","exp368","exp3_set2_shade_plate1_YUC5_line1_rep1",0.313995444087734,"shade","YUC5","line1",2016-06-12 04:26:00,-529.566666666667
"338","exp369","exp3_set2_shade_plate1_YUC5_line1_rep1",0.311145757958727,"shade","YUC5","line1",2016-06-12 04:41:00,-529.316666666667
"339","exp370","exp3_set2_shade_plate1_YUC5_line1_rep1",0.311816778920075,"shade","YUC5","line1",2016-06-12 04:56:00,-529.066666666667
"340","exp371","exp3_set2_shade_plate1_YUC5_line1_rep1",0.33114185132942,"shade","YUC5","line1",2016-06-12 05:11:00,-528.816666666667
"341","exp372","exp3_set2_shade_plate1_YUC5_line1_rep1",0.346941544252861,"shade","YUC5","line1",2016-06-12 05:26:00,-528.566666666667
"342","exp373","exp3_set2_shade_plate1_YUC5_line1_rep1",0.327330675169375,"shade","YUC5","line1",2016-06-12 05:41:00,-528.316666666667
"343","exp374","exp3_set2_shade_plate1_YUC5_line1_rep1",0.329154667763326,"shade","YUC5","line1",2016-06-12 05:56:00,-528.066666666667
"344","exp376","exp3_set2_shade_plate1_YUC5_line1_rep1",0.437655108003689,"shade","YUC5","line1",2016-06-12 06:26:00,-527.566666666667
"345","exp387","exp3_set2_shade_plate1_YUC5_line1_rep1",0.448679789433228,"shade","YUC5","line1",2016-06-12 09:11:00,-524.816666666667
"346","exp391","exp3_set2_shade_plate1_YUC5_line1_rep1",0.348086865014597,"shade","YUC5","line1",2016-06-12 10:11:00,-523.816666666667
"347","exp3107","exp3_set2_shade_plate1_YUC5_line1_rep1",7.42663265578422,"shade","YUC5","line1",2016-06-12 14:11:00,-519.816666666667
"348","exp3123","exp3_set2_shade_plate1_YUC5_line1_rep1",0.328988945513888,"shade","YUC5","line1",2016-06-12 18:11:00,-515.816666666667
"349","exp3139","exp3_set2_shade_plate1_YUC5_line1_rep1",0.416130036279856,"shade","YUC5","line1",2016-06-12 22:11:00,-511.816666666667
"350","exp3142","exp3_set2_shade_plate1_YUC5_line1_rep1",0.464155265843534,"shade","YUC5","line1",2016-06-12 22:56:00,-511.066666666667
"351","exp3143","exp3_set2_shade_plate1_YUC5_line1_rep1",0.49550320983117,"shade","YUC5","line1",2016-06-12 23:11:00,-510.816666666667
"352","exp3144","exp3_set2_shade_plate1_YUC5_line1_rep1",0.510048555203614,"shade","YUC5","line1",2016-06-12 23:26:00,-510.566666666667
"353","exp3145","exp3_set2_shade_plate1_YUC5_line1_rep1",0.522421034652442,"shade","YUC5","line1",2016-06-12 23:41:00,-510.316666666667
"354","exp3146","exp3_set2_shade_plate1_YUC5_line1_rep1",0.530802938663758,"shade","YUC5","line1",2016-06-12 23:56:00,-510.066666666667
"355","exp3147","exp3_set2_shade_plate1_YUC5_line1_rep1",0.53483201181356,"shade","YUC5","line1",2016-06-13 00:11:00,-509.816666666667
"356","exp3148","exp3_set2_shade_plate1_YUC5_line1_rep1",0.535981111867052,"shade","YUC5","line1",2016-06-13 00:26:00,-509.566666666667
"357","exp3149","exp3_set2_shade_plate1_YUC5_line1_rep1",0.539136425869572,"shade","YUC5","line1",2016-06-13 00:41:00,-509.316666666667
"358","exp3150","exp3_set2_shade_plate1_YUC5_line1_rep1",0.54556906242107,"shade","YUC5","line1",2016-06-13 00:56:00,-509.066666666667
"359","exp3151","exp3_set2_shade_plate1_YUC5_line1_rep1",0.524882848619448,"shade","YUC5","line1",2016-06-13 01:11:00,-508.816666666667
"360","exp3152","exp3_set2_shade_plate1_YUC5_line1_rep1",0.528062502370933,"shade","YUC5","line1",2016-06-13 01:26:00,-508.566666666667
"361","exp3153","exp3_set2_shade_plate1_YUC5_line1_rep1",0.528062502370933,"shade","YUC5","line1",2016-06-13 01:41:00,-508.316666666667
"362","exp3154","exp3_set2_shade_plate1_YUC5_line1_rep1",0.522276091160997,"shade","YUC5","line1",2016-06-13 01:56:00,-508.066666666667
"363","exp3155","exp3_set2_shade_plate1_YUC5_line1_rep1",0.528928465806828,"shade","YUC5","line1",2016-06-13 02:11:00,-507.816666666667
"364","exp3156","exp3_set2_shade_plate1_YUC5_line1_rep1",0.516902919062147,"shade","YUC5","line1",2016-06-13 02:26:00,-507.566666666667
"365","exp3157","exp3_set2_shade_plate1_YUC5_line1_rep1",0.520825854769388,"shade","YUC5","line1",2016-06-13 02:41:00,-507.316666666667
"366","exp3158","exp3_set2_shade_plate1_YUC5_line1_rep1",0.512823390879799,"shade","YUC5","line1",2016-06-13 02:56:00,-507.066666666667
